textID,text
9acf7846ab,@_DRACHEOFFICIAL I've tried. I always hit ALT+F4 and eat Mega Stuffed Oreos because I can't figure out those programs. lol
e4d58eb70f,@_Dbankss orr why? Thts my lor bae tho wyd why u fucking up hoe?
791b4a40af,@_Dingyyybritt_ look at what you just said lls new era Girl bye kill bitches w Kindness &amp;&amp; wht cousin?
0c415791d1,@_Djweezlove not what I said . I want a DJ to mix the track regardless for their own use ! The video gon be dumb retarded with the reg versi
3bd0bff670,"@_Dreamchasers2 ""aint nobody got no time fo dat"" (ghetto black lady voice)"
c7f27553b8,@_Dukefan @KentuckyFanPage thats why we had 8 regular season losses...... #you #are #retarded
a717783c80,@_EB_Games @BigBBrown Fuck all you hoes. lol
5a2add1cd8,@_ElenaRaquel_ its swag bitch aha
5999397144,"@_GOLDwhippp faggots, old people, people who can't drive, drunk people"
54a3eab849,"@_IAMKEN fuck Brett Farve redneck ass, he stuckup he don't give a damn lol he be on campus acting like he the shit"
77b6b38e7e,"@_IAMKEN you'll make the team, them niggas trash. Lol"
dd6ea8c37a,"@_IAmDriven_ @HDRealtor not even sure bro, Im ignoring these hurt bitches tonight...lol"
af08dd0be5,"@_IamQuiNichole &#128514;&#128514;&#128514; it's a song, ion kno y he referred to his future wife as a bitch"
3cd447856a,@_InhaleLove_ bitches love some Alex from target &#128527;
d7765a3fd6,@_JaelynBeeee somebody looks like the die on the first tubes on flappy bird lol!
509033a1ff,@_James_Kirby_ @mflury30 back off ya queer bag
b09f14d65a,@_KaeeJones I gotta find them I know Cali got them hoes
3160620b36,@_KaeeJones lmaooo boy thought he wS all type of right spelling that hoe
b2e3ebc647,@_KaeeJones the bird gone run from your ass
1f9644b008,"@_Lakers4Life24 Tracy Morgan is a sad comparison..... Come on try again, Dwight Howard is the most accurate. Stupid monkey."
1fee7a1358,@_Leeyoo @GoldFlacko niggah I'm not yo lil bro the fuck
42d3659c3d,@_Leeyoo what niggah
8746563ae3,"@_LezzzBeHonest 
I'm colored. Ain't supposed to be no good influence"
01fb29c047,"@_LezzzBeHonest 
Me bitch!"
065e4c2dba,@_LifeOfSin theeepp that's my bitch
d0380dbe70,"@_Linsanity22 derrrrrrr, 1st of all her songs are actually good compared to the other trash, +++ shes SUCH a showman omg"
d0c092c3ee,@_LrAnderson that hoe over that
ed92ed183a,@_Maniac_Mind_ @Marcfoor4 stfu with that what I'm gonna do and just fuck oh pussy ads nigga
75d0302de7,@_Maniac_Mind_ @jet_life12 @Nick_504_ Am the bitch but u the one steady talking stfu and be bout shit hoe ass nigga
96c5092f80,"@_Maniac_Mind_ @jet_life12 @Nick_504_ I said I was from where stop putting words in my mouth, that's something a bitch would do"
ddbc8dba62,@_Maniac_Mind_ I don't got any beef with you but tell yo boy Alex to stop acting like bitch and bring his duck ass up here.
80b61dc4e6,"@_MariaPetrova @markkelly1983 @MissStef0318 @SamHarrisOrg Who? Ok, right-wing teabaggers, gun nuts (like Harris), hell, even fucking cops."
37897b1693,@_Marzzz nigger
7a4af13b01,@_MckenzieNoel miss you bitch
000ceaec55,@_MostDope95_ Jenny says you're an evil bitch.
97cd2255be,@_Nadiaxo fags
bebfd966a0,@_NoLackingg I kinda figured a lil bit when u said bitch u cute
bebcdc05ad,@_PRAWDA_ dying? oh bitch. exit my mentions. her last era was huge. #1 album. #1 tour. golden globe (cont) http://t.co/gkuJXIaDep
e2ea1af68e,"@_Perarl bitch all these thick bitches with they ass out on TV , do what you want"
25c3c99b1a,"@_Perarl he needs to date a grandma , I'm too turnt up for his lil pussy ass, bro and I called him lil baby names like lame &amp; dork"
ee27c73f40,@_Rachel_Robbins is the realest bitch out here rt
f90a6f5da0,@_RenaissanceJay don't send me those boxes we droided up on da mile my nigga. Got da dro droid na drum fo a pussy boy yeer me?
49e9fe8b96,@_RenaissanceJay get the loredo steak. Out dat bitch if u ballin
b34a3e3d72,@_RenaissanceJay nigga stop hatin bitches be feelin coolio b. N two if u think dem bitch made niggas got yo back u smokin big worm shit
0a96d05fdf,@_RenaissanceJay pussy
ab3f55a84d,@_ReneashaC @RishaaWilliams Hoe yu erbody bitch &#128514;&#9996;
0437867c21,@_RichHomieKevin go to sleep niggah lol
80ea9ba96f,@_Saltlife13 Lol chill pussy
4914c3c579,@_Saltlife13 Long story lol but I've missed you faggot
33bb4fcc72,@_SiNCERE18 ; LMAO! . hoes extra sensitive via text.. They swear they hear your tone in every letter. I start using PUNCTUATION'S .
f0da745521,"@_SoulSurvivor_ @zakbauer I dont have any problems with zak, but you seem like a faggot http://t.co/NbFAArxvRP"
351d279fba,@_SparkleLikeZen saves you a brownie*
b5237966b8,@_SqueezeMeBaby don't tell the dumb hoes that
55cec41587,@_StarrHall_ @Rene_gadeCowboy I am absolutely speechless.That bitch is CRAZY.
2cbc372326,@_TajMahal_ @_El_Padrino__ @AbellaXXX I'm lmao fa real cuz I really saw her throw dat bitch in a circle lol
8997a62a75,@_That_Vibe_ bitch I'm Gretchen Weiners I do what I want
bce5834e03,@_TheBlackNerd wyd fag
a9b9f7a878,@_TheCrownedHead &#128548;&#128514;&#128514;&#128514;&#128514; bitch
d72edc0bb2,@_TriggaPlease_ @kanyewest he's a faggot
2fdd2501d1,@_TriggaPlease_ nigger hello?
5fcaa99ec8,@_TurnDownDre @Jordan__Grimes @kushdaddycorr @TRob_waddUP that's true idk why your even in this convo you dumb nigger attention whore
3dfd82c60f,@_TurnDownDre @kushdaddycorr I can smell your fried chicken ass a mile away boi and clean your nasty ass ears ratchet bitch
16f31448e1,@_TurnDownDre @kushdaddycorr lmao you stupid nigger
bab04dc463,@_VIVMMXII yuhh I'm finna hit that hoe! &#128513;&#128077;
109b636fa5,@_WORDtotheWISE how many times did you listen to that pussy song today?
cc29d748cb,@_WORDtotheWISE some hoe shit
bf4b4c0f0b,@_WORDtotheWISE you must have sent a bird call because I didn't get shit
64b297c15e,@_XoXoKelsey_ hell naw fuck them bitches serves them right
bc1fbaf4a1,@_YdotM really thou im looking like Hulk Hogan in this bitch
f59d8d766f,"@__0utcast___ but then they said ""oh nah ur not"" but dude I'm getting to be a heartless bitch have you not met me"
8a1bf14c15,@__Black_Jesus bitch u know what I mean spell champ these nuts
acfcaea70b,@__Black_Jesus yea I forgot I was talkin to a degenerate faggot
97e53162ff,@__C_h_i_n_g__ your daughter can date this little fag bag @Bekkalina13 @PimpSlapnCow http://t.co/4SabX0mcus
c0b7788e74,@__DatTootieGurl that hoe can't cook
15c531b290,@__Dutch bitch stop hating on such an immaculate suit.
23efa13d7c,@__Dutch my birthday hath already passed with little to no fanfare. So. Enjoy your day and be blessed bitch.
c44b286776,@__MotoMoto you a real bitch for that
29ed43caca,"@__NikesNshiT you better. And ima let that bitch slide right now, just be on standby. &#128536;&#128514;"
6693f9c143,@__TaeSavage pussy
94e0c7c638,"@__Trail__ take like TAMU... bitches jumped to 6 after beating SC, which ain't that good... @thejournalist44 @That1guyJeff"
6114b48cb9,@___AsiaJ lol my bro said it about a bitch but it can be about u
32463a2751,@_____0__o______ faggot
65ed990460,@___kd_ i need 2 of the bitches
505f50a90d,@__angieex3 Ik you were pussy
481e268403,"@__baabyshaay okaaaaay bitch never do we care , edges still laid. &#128514;"
5ce968f9be,@__hannerr__ you're a faggot
52ad93b3fe,@__kiante im askin you negro lol
e892068fd3,@_ajayb no i don't cry im not a bitch(: i was just pissed because the cop was trying to charge me with a hole bunch of bullshit :p
226adfd977,@_angelaaau hey fag i &lt;3 you
47f11efc72,@_asheyk pussy
d7b1ac80c4,@_bradleey LMFAOOOO yooo I lost my elevator pass &#128557;&#128557; now I can't even share it ...bitch wants me to go get another one &#128530;even tho she knows me
401cc22f49,@_bradleey SAME&#128530; like bitch it's the struggles to use the stairs let ppl get on &#128074;
583bae2083,"@_cblaze @Barbod6FCB @ODDBEAST Man bitch am not gonna do a damn thang, if u don't like what I got to say then unfollow me"
f003be5308,@_cblaze @kieffer_jason ask your boy Jason keiffer is he still tryna to get his one on one and y he block me #pussy boy
49ce2570e5,@_cblaze sorry i eat pussy
0693a85163,@_chrisbrownn14 fuck bitches get money
4b273cd32a,@_dimejii i know so. What Samklef said wasn't a lie man. This guy think is a beast in Naija Pop. His music is trash not the wizkid of before
22003c0e96,@_dinora_e jk i would be a bitch if i got them done !
0fe049b7ea,@_elennamichelle nope not at all but I'm stuck in a house full of fucking niggers help me escape &#128553;
3d1184dabd,@_elennamichelle only when ur around me &#128523; gotta keep dat scent to keep filthy niggers away
c2392d49e0,"@_fckwatchuthink @Huntermoore or you know, you could just go drink bleach bitch"
a25ccabf06,"@_fullawhite haha my nigga coco :,) I can't wait to fuckkk like a hunna hoes this summer haha jk"
9b3fcf1668,@_fullawhite rt me to wey I went to the job interview high then a bitch!! Straight stanking like dank haha eyes red then a hoe
d7746b6b68,@_iGotHer ; bitch dont talk at me like that bro.
86c20cf6ee,@_icantmiss Boys still got birds in the cage? Lol
393b22b6c0,@_icantmiss send that hoe &#128514;&#128514;
3c03dc0dd0,@_illionaire he been taking them hoe lol
25e2db9995,@_jeff_hank @lgreiner3 @RayceWarden @BigJohn_Studd shut up nigger
d17a3a37e1,@_justlexis lol whatever. We're fags.
58f1b52257,@_lexisperez he ate my pussy i could..
32489d483d,@_littlepuffin I just saw a bad bitch on here from mf Switzerland and feel in love
00d907ce33,@_littlepuffin hoe *
a7f2db128a,@_lostb0y I meant bitch I am scum
d39e6da95c,"@_lostb0y do you, bitch boy?"
09fea0f3a7,@_lostb0y no bitch w my dick
31eb8ebd2a,@_lynnogawa @ that bitch
4dda8fd71a,@_michellecole_ nice hoodie faggot
e4d6a48aa7,@_n1k_nak Status Report: Making a pit stop in Canada to rape bitches
d0b52412b8,@_noWashington he liked that hoe
14acfa72dc,@_noWashington what that hoe was like
c6d6fbb9a6,@_puderbaugh don't be a bitch. Get two.
797f9cddc0,"@_queenveronica haha yolo, did ya hit that hoe?"
4c5672e236,@_reathie man bring yo bitch ass here ion give a dam bout yo mf attitude
d35f126ad0,@_reathie u better sit yo ass in that bitch til 330
efdff6dde7,@_shegotthis yellow rice black beans and pork chop sis
4dd3339756,@_spenceyy @5SOS not scanger
dd3cd66574,"@_tee13 @SoftestMuffin @TorahBlaze After you spread that filth of urs to that white dog, he &amp; the good ol boys were ltao on fuckin a monkey"
e83b4e9bf0,@_tee13 @SoftestMuffin @TorahBlaze u 2 lost puppies dont know shit. Leave them niggers alone u can learn something besides how they like
7a27c3a84d,@_tee13 @TorahBlaze @Tommyguns____ @SoftestMuffin let one of them dingy real nigger dogs catch it. Miss Torah dont want that thot shit
19de569235,@_theDarius bitch get that job first.
66f1863628,@_theDarius bitch just be looking for my shit.
3690fcb40e,@_theDarius bitch.
bad6311330,@_theDarius boy I was clean in them bitches.
75499e3bd1,@_thecrave only if it's funny tweets about ashy niggers
27d6472b81,@_tiffanycarter bitch... Im mad at you for slapping me &#9995;
80995dff29,@_tiffnasty bitches will great valuable pussy always make you use protection. Too many nasty dick niggas out here
ca2d9efd4c,@_tiffnasty some niggas didnt desrve to have that bitch in the first place
12bb670169,"@_tiffnasty yes. LOVE to make em masturbate to my voice, bitches love Southern accents"
70b4033f03,"@_ton3zz life aint shit but bitches and money, i passed that weed like i studied"
8df42cd45a,@_tonydennis it's trash ik just wanted to fuck with Dorsey
82bc030c0d,@_travvv's pussy. http://t.co/aXm9PCw95T
9d6473d14d,@_turtle_gang lets fuck hawt bitches at Foam and Glow?&#128527;
146257b271,"@_westwest_yall @phampel WooHoo! New Black ""Kill Cracker babies"" Panthers to the rescue! #racist #trash #thugs #Ferguson #fergusonriot"
2fbae49319,"@_womanoverboard ""nigger"""
b56108fc36,"@_wordtothewise I am hurt im.not in it wtf, fuck Danielle that bitch"
ed54440a2e,@_xpriceless_ @Casio_DatGuy bitch get punched tf out lol
c135b2cef2,@_xpriceless_ @Casio_DatGuy bitch u got me fuckked up
48c3502151,@_xpriceless_ bitch take dat shit down imediatly
5e6040afd3,@_xpriceless_ bitch u forcin it talkin about my family and shit watch out
3ea60172a0,@_xpriceless_ bitch u got me fuckked up go suck lil action whamm like u always do on thursdays and fridays didn't think ik did u
96e1deb162,@_xpriceless_ correction bitch yo illiterate ass wanna eat my pussy and I got some center street boys dat u can suck up nun major
819626535b,@_xpriceless_ naw fuck u bitch and go suck up cartier
fec3cae0c2,@_xpriceless_ ok bitch damn I will I'm not even tierd my phone just dying
89d9167173,@_xxsarafina haha that hoe go hard rt
dd911923ea,@aBartick the bitch in the purple shorts and Aqua beats
4f8c391159,@a_murda_ happy birthday bad bitch
403847cf44,@aaliyahhhm I knowww righttt. I don't even know how to use this shit. How I update my status on this hoe?
dad1d09bfb,"@aaryneliza im 60 n I hate elissa, a fake ass cunt"
56f5217a16,@aasthaxoxo oh shut your mouth i was talkin about the morning you fag
4a9ef1f9d8,@aaymee29 no that's fucking retarded are you drinking tonight or not?
5a42a51462,@abbey_kuck I just whooped your ass why you turnin pussy
c5a584d398,@abbywiseman1 haha you were that bitch on our team &#128521;
fee936fdc3,@abdashcole @4x4_nation @NatalieSchroyer fuck a raptor. Have fun with that when the tranny fails on you after 70k miles
2813c4cf7e,@abdullah_omar comes from a guy whose sole qualification to be CM is being the lucky sperm :-)
2246ed3d84,@actionLLJackson unless bitch is a word for awesome they are wrong
1b1243d0b5,@adamjferraro I'm actually with my boys right now. Your dorky ass is with your mom &amp; dad watching Streit make you his bitch
09042bf466,@adnanESPN Houston was top five in AHL attendance while Aeros were here. The transplanted snow bird would love a team.
40e3087f9c,@adorianloveee man fuck this bitch http://t.co/oIXHg4jtv8
ad94e8b662,@aerinblazin right &#128514;&#128557; okay bitch
fc0b053a31,@afuehring is little bitch an emotion? Cuz I'm feeling it..
9f2a0b0b2f,@ahimla2 - we do not want you here either! Suck my pigs arse you muzzie biotch! Get the phuck out and go back to your hellhole life!
7516f86838,"@airam12_ I was like ""This bitch better chill-"" Oh hey Maria&#128514;&#128514;&#128514;"
2492330594,@airam12_ Shit I wish it was socially acceptable for me to beat some of these bitches asses. Lmao
9aa7d6a58a,"@airwolf1967 @NoInfidel33 @tedcruz @SarahPalinUSA @TWShannon in ALASKA!!
Nothing going on, nothing to do, nothing to bitch about, few laws"
083e4f782b,@aj2amazing Obispo ho. We'll do it big
ba5e02305b,@aj2amazing you already know mane since 6th grade I've been killin hoes
9f4bb12e13,@ajam never happen. Too much republican redneck oil money. Sad butt true. #corruptAmerica
7a01848c2e,"@ajbruno14 @JamesOKeefeIII @jdhayworth nope, it's a term used to mock teabagger scum like all three of you. Better luck next time, pal."
ae285917c7,@akaREKT @LadyVodkax in with the go to air out with the bad air and where's my next brownie
5575fdaf3c,@akaYankeee bitch probably deserved it lol
af3fbd5681,@alammus @wesideconnect @ArbitraryDesign @Damn_Jehu @michaelsayeth fellow anarchists quit being vaginas :P like jr high up in this bitch
db7211afbf,@alammus small man syndrome usually deep down they're huge pussies so they join the authority to compensate their weak ego
23602f214f,@alanaaaaaa_ pussy
c3459bc0bb,@alanaaaaaa_ why are you laughing . That's you hoe &#128514;
f02eed05d0,@alberdough check cashing on the corner of El Cajon and calwood it's across the steer for pollo loco
ff7126ea72,"@aldofelix naw dude I wish, they're white trash"
567ef8c2ed,@alesiahenderson wat a faggot
d50a4dc3bf,@alexbenovich more than you run pussy
d6bd94911e,"@alexiscarfield Thought to myself SHEEBA-SHEEBA, got my ass lookin' like a zebra!"
23bf2d69d2,@alexiscarfield ya damn right nigglet! :D
a6623df1a6,@alexissert leave dyke
